VALUE_SET_ID,VALUE_SET_CODE,VALUE_ID,VALUE,DESCRIPTION,ENABLED_FLAG,LAST_UPDATE_DATE,CREATION_DATE
57003,Store RD,56521,01671,Ramkhamhaeng,Y,31-Oct-17,31-Oct-17
57003,Store RD,56522,01683,Lotus Pattanakarn,Y,31-Oct-17,31-Oct-17
57003,Store RD,56523,01721,Wanghin,Y,31-Oct-17,31-Oct-17
57003,Store RD,56524,02213,Fortune Ratchadaphisek,Y,31-Oct-17,31-Oct-17
57003,Store RD,56525,02234,Major Cineplex Sukhumvit,Y,31-Oct-17,31-Oct-17
57003,Store RD,56526,02235,Major Cineplex Ratchayothin,Y,31-Oct-17,31-Oct-17
57003,Store RD,56527,83003,Lotus Kuchinarai,Y,31-Oct-17,31-Oct-17
57003,Store RD,56528,83004,Lotus Prakonchai,Y,31-Oct-17,31-Oct-17
57003,Store RD,56529,BKKNE,Bangkok & Northeast,Y,31-Oct-17,31-Oct-17
57003,Store RD,56530,83005,Lotus Lam Pai Mat,Y,31-Oct-17,31-Oct-17
57003,Store RD,56531,83008,La Salle SV105,Y,31-Oct-17,31-Oct-17
57003,Store RD,56532,83012,Big C Suwannaphum,Y,31-Oct-17,31-Oct-17
57003,Store RD,56533,BKKF1,BKKF1,Y,31-Oct-17,31-Oct-17
57003,Store RD,56534,01344,Lotus Rama 4,Y,31-Oct-17,31-Oct-17
57003,Store RD,56535,01373,Lotus Rama 3,Y,31-Oct-17,31-Oct-17
57003,Store RD,56536,01414,Silom 64,Y,31-Oct-17,31-Oct-17
57003,Store RD,56537,01423,Lotus Rama I (Charoenphal),Y,31-Oct-17,31-Oct-17
57003,Store RD,56538,01453,Siam Paragon,Y,31-Oct-17,31-Oct-17
57003,Store RD,56539,01485,Indra Square Satellite,Y,31-Oct-17,31-Oct-17
57003,Store RD,56540,01562,Terminal 21,Y,31-Oct-17,31-Oct-17
57003,Store RD,56541,01593,Digital Gateway Ekamai,Y,31-Oct-17,31-Oct-17
57003,Store RD,56542,01619,The Up Rama 3,Y,31-Oct-17,31-Oct-17
57003,Store RD,56543,01689,Emquartier,Y,31-Oct-17,31-Oct-17
57003,Store RD,56544,01733,Tree on Three,Y,31-Oct-17,31-Oct-17
57003,Store RD,56545,SOUTH,South,Y,31-Oct-17,31-Oct-17
57003,Store RD,56546,01208,Diana 2,N,31-Oct-17,31-Oct-17
57003,Store RD,56547,01239,Ocean Nakornsrithamarat,N,31-Oct-17,31-Oct-17
57003,Store RD,56548,01257,Ocean Shopping Phuket,N,31-Oct-17,31-Oct-17
57003,Store RD,56549,01266,Siriban Trang,N,31-Oct-17,31-Oct-17
57003,Store RD,56550,01322,Lotus Suratthani,Y,31-Oct-17,31-Oct-17
57003,Store RD,56551,01324,Ocean Chumporn,Y,31-Oct-17,31-Oct-17
57003,Store RD,56552,01331,Lotus Phuket,Y,31-Oct-17,31-Oct-17
57003,Store RD,56553,01380,Lotus Hadyai,Y,31-Oct-17,31-Oct-17
57003,Store RD,56554,01393,Vouge Krabi,Y,31-Oct-17,31-Oct-17
57003,Store RD,56555,01396,Lotus Trang,Y,31-Oct-17,31-Oct-17
57003,Store RD,56556,01458,Lotus Nakhon Sri Thammarat,Y,31-Oct-17,31-Oct-17
57003,Store RD,56557,01467,Thung Song,Y,31-Oct-17,31-Oct-17
57003,Store RD,56558,01468,Lotus Samui,Y,31-Oct-17,31-Oct-17
57003,Store RD,56559,01473,Lotus Krabi,Y,31-Oct-17,31-Oct-17
57003,Store RD,56560,01484,Coliseum Cineplex Pattalung,Y,31-Oct-17,31-Oct-17
57003,Store RD,56561,01491,Lotus Pattalung,Y,31-Oct-17,31-Oct-17
57003,Store RD,56562,01492,Coliseum Suratthani,Y,31-Oct-17,31-Oct-17
57003,Store RD,56563,01493,Lotus Thungsong,Y,31-Oct-17,31-Oct-17
57003,Store RD,56564,01511,HomePro Phuket,Y,31-Oct-17,31-Oct-17
57003,Store RD,56565,01524,Big C Chumporn,Y,31-Oct-17,31-Oct-17
57003,Store RD,56566,01534,Langu,Y,31-Oct-17,31-Oct-17
57003,Store RD,56567,01551,Lotus Samui Lamai,Y,31-Oct-17,31-Oct-17
57003,Store RD,56568,01557,Lotus Satun,Y,31-Oct-17,31-Oct-17
57003,Store RD,56569,01559,Lotus Hadyai 2,Y,31-Oct-17,31-Oct-17
57003,Store RD,56570,01561,Lotus Chumporn,Y,31-Oct-17,31-Oct-17
57003,Store RD,56571,01563,Lotus Thalang,Y,31-Oct-17,31-Oct-17
57003,Store RD,56572,01569,Siam Nakarin Hadyai,Y,31-Oct-17,31-Oct-17
57003,Store RD,56573,01587,Lotus Langsuan,Y,31-Oct-17,31-Oct-17
57003,Store RD,56574,01602,Lotus Pha Ngan,Y,31-Oct-17,31-Oct-17
57003,Store RD,56575,01603,Bangla Mall,Y,31-Oct-17,31-Oct-17
57003,Store RD,56576,01606,Big C Satun,Y,31-Oct-17,31-Oct-17
57003,Store RD,56577,01613,Lotus Sadao,Y,31-Oct-17,31-Oct-17
57003,Store RD,56578,01632,Lotus Thasala,Y,31-Oct-17,31-Oct-17
57003,Store RD,56579,01640,Lotus Wieng Sra,Y,31-Oct-17,31-Oct-17
57003,Store RD,56580,01647,PTT Songkla Rattaphum,Y,31-Oct-17,31-Oct-17
57003,Store RD,56581,01650,Big C Trang,Y,31-Oct-17,31-Oct-17
57003,Store RD,56582,01653,Lotus Songkla,Y,31-Oct-17,31-Oct-17
57003,Store RD,56583,01654,Lotus Chalong,Y,31-Oct-17,31-Oct-17
57003,Store RD,56584,01657,Sahathai Garden Plaza,Y,31-Oct-17,31-Oct-17
57003,Store RD,56585,01664,Lotus Jana,Y,31-Oct-17,31-Oct-17
57003,Store RD,56586,01670,Lotus Chaiya,Y,31-Oct-17,31-Oct-17
57003,Store RD,56587,01674,Lotus Mae Kri,Y,31-Oct-17,31-Oct-17
57003,Store RD,56588,01678,Takuapa Square,Y,31-Oct-17,31-Oct-17
57003,Store RD,56589,01694,Lotus Chandee,Y,31-Oct-17,31-Oct-17
57003,Store RD,56590,01698,Lotus Sichon,Y,31-Oct-17,31-Oct-17
57003,Store RD,56591,01702,Chaofah,Y,31-Oct-17,31-Oct-17
57003,Store RD,56592,01713,Bukis Phuket,Y,31-Oct-17,31-Oct-17
57003,Store RD,56593,01716,PTT Phang Nga,Y,31-Oct-17,31-Oct-17
57003,Store RD,56594,01741,Big C Nathawi,Y,31-Oct-17,31-Oct-17
57003,Store RD,56595,83001,PTT Ronpiboon,Y,31-Oct-17,31-Oct-17
57003,Store RD,56596,83002,PTT CO-OP Suratthani,Y,31-Oct-17,31-Oct-17
57003,Store RD,56597,83006,Lee Subsin,Y,31-Oct-17,31-Oct-17
57003,Store RD,56598,83009,PTT Tha-sae,Y,31-Oct-17,31-Oct-17
57003,Store RD,56599,83010,Phuket Grocery,Y,31-Oct-17,31-Oct-17
57003,Store RD,56600,83011,Lotus Baan Takhun,Y,31-Oct-17,31-Oct-17
57003,Store RD,56601,WEST1,West,Y,31-Oct-17,31-Oct-17
57003,Store RD,56602,01202,The Mall 6,N,31-Oct-17,31-Oct-17
57003,Store RD,56603,01247,Major Hollywood Pakkred,N,31-Oct-17,31-Oct-17
57003,Store RD,56604,01292,Lotus Pakkred,Y,31-Oct-17,31-Oct-17
57003,Store RD,56605,01311,Makro Charansanitwong 37,Y,31-Oct-17,31-Oct-17
57003,Store RD,56606,01340,Lotus Ramintra,Y,31-Oct-17,31-Oct-17
57003,Store RD,56607,01345,Lotus Chaengwattana,Y,31-Oct-17,31-Oct-17
57003,Store RD,56608,01347,Lotus Laksi,Y,31-Oct-17,31-Oct-17
57003,Store RD,56609,01369,Lotus Rattanathibeth,Y,31-Oct-17,31-Oct-17
57003,Store RD,56610,01377,Lotus Prachachearn,Y,31-Oct-17,31-Oct-17
57003,Store RD,56611,01419,Lotus Charansanitwong (S),Y,31-Oct-17,31-Oct-17
57003,Store RD,56612,01437,Lotus Baan Fha Piyarom,Y,31-Oct-17,31-Oct-17
57003,Store RD,56613,01443,Pantip Ngamwongwan,Y,31-Oct-17,31-Oct-17
57003,Store RD,56614,01452,Huahin Market Village,Y,31-Oct-17,31-Oct-17
57003,Store RD,56615,01459,New Southern Bus Terminal,Y,31-Oct-17,31-Oct-17
57003,Store RD,56616,01465,Lotus Merry King Pinklao,Y,31-Oct-17,31-Oct-17
57003,Store RD,56617,01472,Phet Phaiboon Plaza,Y,31-Oct-17,31-Oct-17
57003,Store RD,56618,01479,Impact Muangthongthani,Y,31-Oct-17,31-Oct-17
57003,Store RD,56619,01498,Lotus Pranburi,Y,31-Oct-17,31-Oct-17
57003,Store RD,56620,01512,PTT Ratchapreuk 4,Y,31-Oct-17,31-Oct-17
57003,Store RD,56621,01545,Lotus Lumlooka,Y,31-Oct-17,31-Oct-17
57003,Store RD,56622,01555,Big C Lum Look Ka Klong 4,Y,31-Oct-17,31-Oct-17
57003,Store RD,56623,01556,Esplanade Rattantibeth (S),Y,31-Oct-17,31-Oct-17
57003,Store RD,56624,01558,PTT Rama 2 Inbound,Y,31-Oct-17,31-Oct-17
57003,Store RD,56625,01560,Lotus Prachuab,Y,31-Oct-17,31-Oct-17
57003,Store RD,56626,01566,PTT Wangmanao DT,Y,31-Oct-17,31-Oct-17
57003,Store RD,56627,01579,KFC Mall 6 (S),Y,31-Oct-17,31-Oct-17
57003,Store RD,56628,01581,T-square,Y,31-Oct-17,31-Oct-17
57003,Store RD,56629,01583,Lotus  Thayang,Y,31-Oct-17,31-Oct-17
57003,Store RD,56630,01634,Plearnary Mall,Y,31-Oct-17,31-Oct-17
57002,Account RD,56391,745102,Overseas Transportation,N,31-Oct-17,31-Oct-17
57002,Account RD,56392,745103,Overseas Airfare,N,31-Oct-17,31-Oct-17
57002,Account RD,56393,745104,Entertainment Deductible,N,31-Oct-17,31-Oct-17
57002,Account RD,56394,745105,Travel Other,N,31-Oct-17,31-Oct-17
57002,Account RD,56395,746000,TEST,N,31-Oct-17,31-Oct-17
57002,Account RD,56396,746100,TEST,N,31-Oct-17,31-Oct-17
57002,Account RD,56397,746101,Meetings,N,31-Oct-17,31-Oct-17
57002,Account RD,56398,746102,Automobile Repair & Maint,N,31-Oct-17,31-Oct-17
57002,Account RD,56399,746103,Automobile Expense Other,N,31-Oct-17,31-Oct-17
57002,Account RD,56400,746200,TEST,N,31-Oct-17,31-Oct-17
57002,Account RD,56401,746201,Car Leasing,Y,31-Oct-17,31-Oct-17
57002,Account RD,56402,746202,Computer Leasing,Y,31-Oct-17,31-Oct-17
57002,Account RD,56403,746300,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56404,746301,Postage,Y,31-Oct-17,31-Oct-17
57002,Account RD,56405,746302,Courier,Y,31-Oct-17,31-Oct-17
57002,Account RD,56406,746400,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56407,746401,Dues & Memberships,Y,31-Oct-17,31-Oct-17
57002,Account RD,56408,746402,Subscriptions,Y,31-Oct-17,31-Oct-17
57002,Account RD,56409,746500,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56410,746501,Depr LHI Office,Y,31-Oct-17,31-Oct-17
57002,Account RD,56411,746502,Depr Office Equipment,Y,31-Oct-17,31-Oct-17
57002,Account RD,56412,746503,Depr Office F&F,Y,31-Oct-17,31-Oct-17
57002,Account RD,56413,746504,Depr Office Computer Equipment,Y,31-Oct-17,31-Oct-17
57002,Account RD,56414,746505,Depr Transportation Equipment,Y,31-Oct-17,31-Oct-17
57002,Account RD,56415,746600,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56416,746601,Bank Fees (746600.100),Y,31-Oct-17,31-Oct-17
57002,Account RD,56417,746602,Finance Cost,Y,31-Oct-17,31-Oct-17
57002,Account RD,56418,746700,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56419,746701,Stationery & Printing,Y,31-Oct-17,31-Oct-17
57002,Account RD,56420,746702,Office Supplies,Y,31-Oct-17,31-Oct-17
57002,Account RD,56421,746800,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56422,746801,Storage Service,Y,31-Oct-17,31-Oct-17
57002,Account RD,56423,746900,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56424,746901,Recruitment Expense,Y,31-Oct-17,31-Oct-17
57002,Account RD,56425,747000,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56426,747100,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56427,747101,Training,Y,31-Oct-17,31-Oct-17
57002,Account RD,56428,747102,Telephone (747200.120),Y,31-Oct-17,31-Oct-17
57002,Account RD,56429,747103,Cell Phone Expense,Y,31-Oct-17,31-Oct-17
57002,Account RD,56430,747104,Computer Hardware Maintenance,Y,31-Oct-17,31-Oct-17
57002,Account RD,56431,747105,Software Maintenance,Y,31-Oct-17,31-Oct-17
57002,Account RD,56432,748000,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56433,748100,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56434,748101,Non Refundable VAT,Y,31-Oct-17,31-Oct-17
57002,Account RD,56435,748102,Licenses & Fees,Y,31-Oct-17,31-Oct-17
57002,Account RD,56436,748103,Property Insurance,Y,31-Oct-17,31-Oct-17
57002,Account RD,56437,748104,Electricity Expense,Y,31-Oct-17,31-Oct-17
57002,Account RD,56438,748105,Water Expense,Y,31-Oct-17,31-Oct-17
57002,Account RD,56439,748106,Building Repair & Maintenance,Y,31-Oct-17,31-Oct-17
57002,Account RD,56440,748107,Building Rent (748500.100),Y,31-Oct-17,31-Oct-17
57002,Account RD,56441,748108,Building Step Rent,Y,31-Oct-17,31-Oct-17
57002,Account RD,56442,748109,Above Store Rent CAM,Y,31-Oct-17,31-Oct-17
57002,Account RD,56443,748110,Above Store Step Rent CAM,Y,31-Oct-17,31-Oct-17
57002,Account RD,56444,748111,Parking Rent,Y,31-Oct-17,31-Oct-17
57002,Account RD,56445,748112,Copier Rent,Y,31-Oct-17,31-Oct-17
57002,Account RD,56446,748113,Above Store Other Equip Rent,Y,31-Oct-17,31-Oct-17
57002,Account RD,56447,748114,Other Rent - Printer,Y,31-Oct-17,31-Oct-17
57002,Account RD,56448,748115,Other Rent - MMX Software,Y,31-Oct-17,31-Oct-17
57002,Account RD,56449,748116,Other  Income,Y,31-Oct-17,31-Oct-17
57002,Account RD,56450,749000,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56451,749100,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56452,749101,NonFR Bad Debt Expense,Y,31-Oct-17,31-Oct-17
57002,Account RD,56453,751000,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56454,751100,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56455,751101,Recognition Awards Non Taxable,Y,31-Oct-17,31-Oct-17
57002,Account RD,56456,751102,Cleaning Expense,Y,31-Oct-17,31-Oct-17
57002,Account RD,56457,751103,Fines & Penalties,Y,31-Oct-17,31-Oct-17
57002,Account RD,56458,751104,Non Deductible Expenses,Y,31-Oct-17,31-Oct-17
57002,Account RD,56459,751105,Other General Expense,Y,31-Oct-17,31-Oct-17
57002,Account RD,56460,752000,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56461,752100,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56462,752101,Other expense - Stores (Adjustment),Y,31-Oct-17,31-Oct-17
57002,Account RD,56463,759000,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56464,759100,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56465,759101,Provision for Fixed Assets Disposal,Y,31-Oct-17,31-Oct-17
57002,Account RD,56466,759102,Provision Inventory (HO),Y,31-Oct-17,31-Oct-17
57002,Account RD,56467,760000,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56468,761000,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56469,761100,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56470,761101,Realised Currency Gains,Y,31-Oct-17,31-Oct-17
57002,Account RD,56471,761102,Unrealised Currency Gains,Y,31-Oct-17,31-Oct-17
57002,Account RD,56472,761103,Bank Revaluations,Y,31-Oct-17,31-Oct-17
57002,Account RD,56473,761104,Realized Currency Gains,Y,31-Oct-17,31-Oct-17
57002,Account RD,56474,761105,Realized Currency Losses,Y,31-Oct-17,31-Oct-17
57002,Account RD,56475,761106,Unrealized Currency Gains,Y,31-Oct-17,31-Oct-17
57002,Account RD,56476,761107,Unrealized Currency Losses,Y,31-Oct-17,31-Oct-17
57002,Account RD,56477,800000,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56478,810000,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56479,811000,TEST,Y,31-Oct-17,31-Oct-17
57002,Account RD,56480,811100,TEST,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59061,01239,Ocean Nakornsrithamarat,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59062,01257,Ocean Shopping Phuket,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59063,01266,Siriban Trang,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59064,01322,Lotus Suratthani,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59065,01324,Ocean Chumporn,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59066,01331,Lotus Phuket,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59067,01380,Lotus Hadyai,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59068,01393,Vouge Krabi,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59069,01396,Lotus Trang,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59070,01458,Lotus Nakhon Sri Thammarat,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59071,01467,Thung Song,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59072,01468,Lotus Samui,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59073,01473,Lotus Krabi,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59074,01484,Coliseum Cineplex Pattalung,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59075,01491,Lotus Pattalung,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59076,01492,Coliseum Suratthani,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59077,01493,Lotus Thungsong,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59078,01511,HomePro Phuket,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59079,01524,Big C Chumporn,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59080,01534,Langu,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59081,01551,Lotus Samui Lamai,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59082,01557,Lotus Satun,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59083,01559,Lotus Hadyai 2,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59084,01561,Lotus Chumporn,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59085,01563,Lotus Thalang,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59086,01569,Siam Nakarin Hadyai,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59087,01587,Lotus Langsuan,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59088,01602,Lotus Pha Ngan,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59089,01603,Bangla Mall,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59090,01606,Big C Satun,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59091,01613,Lotus Sadao,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59092,01632,Lotus Thasala,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59093,01640,Lotus Wieng Sra,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59094,01647,PTT Songkla Rattaphum,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59095,01650,Big C Trang,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59096,01653,Lotus Songkla,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59097,01654,Lotus Chalong,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59098,01657,Sahathai Garden Plaza,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59099,01664,Lotus Jana,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59100,01670,Lotus Chaiya,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59101,01674,Lotus Mae Kri,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59102,01678,Takuapa Square,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59103,01694,Lotus Chandee,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59104,01698,Lotus Sichon,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59105,01702,Chaofah,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59106,01713,Bukis Phuket,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59107,01716,PTT Phang Nga,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59108,01741,Big C Nathawi,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59109,83001,PTT Ronpiboon,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59110,83002,PTT CO-OP Suratthani,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59111,83006,Lee Subsin,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59112,83009,PTT Tha-sae,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59113,83010,Phuket Grocery,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59114,83011,Lotus Baan Takhun,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59115,WEST1,West,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59116,01202,The Mall 6,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59117,01247,Major Hollywood Pakkred,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59118,01292,Lotus Pakkred,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59119,01311,Makro Charansanitwong 37,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59120,01340,Lotus Ramintra,Y,31-Oct-17,31-Oct-17
61001,RD_PO_HEADER_SOURCE,65002,CEDAR-PJC,PO From Cedar-Project,Y,31-Oct-17,31-Oct-17
61001,RD_PO_HEADER_SOURCE,64002,CEDAR-NPJC,PO From Cedar-Non Project,Y,31-Oct-17,31-Oct-17
53038,ORA_SCM_METRICS,69005,NAMED_USERS_DEMAND_MGMT,Demand Management Cloud Service - Hosted Named Users,Y,31-Oct-17,31-Oct-17
53038,ORA_SCM_METRICS,69006,NAMED_USERS_MNT,Maintenance Cloud Service - Hosted Named Users,Y,31-Oct-17,31-Oct-17
53038,ORA_SCM_METRICS,69007,NAMED_USERS_SALES_OPERATIONS_PLANNING,Sales and Operations Planning Cloud Service - Hosted Named Users,Y,31-Oct-17,31-Oct-17
53038,ORA_SCM_METRICS,69008,NAMED_USERS_SUPPLY_PLANNING,Supply Planning Cloud Service - Hosted Named Users,Y,31-Oct-17,31-Oct-17
53038,ORA_SCM_METRICS,69009,NAMED_USERS_VCS,Supply Chain Collaboration Cloud Service - Hosted Named Users,Y,31-Oct-17,31-Oct-17
65018,ORA_SOP_PRIV,69010,01,,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59121,01345,Lotus Chaengwattana,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59122,01347,Lotus Laksi,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59123,01369,Lotus Rattanathibeth,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59124,01377,Lotus Prachachearn,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59125,01419,Lotus Charansanitwong (S),Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59126,01437,Lotus Baan Fha Piyarom,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59127,01443,Pantip Ngamwongwan,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59128,01452,Huahin Market Village,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59129,01459,New Southern Bus Terminal,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59130,01465,Lotus Merry King Pinklao,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59131,01472,Phet Phaiboon Plaza,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59132,01479,Impact Muangthongthani,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59133,01498,Lotus Pranburi,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59134,01512,PTT Ratchapreuk 4,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59135,01545,Lotus Lumlooka,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59136,01555,Big C Lum Look Ka Klong 4,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59137,01556,Esplanade Rattantibeth (S),Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59138,01558,PTT Rama 2 Inbound,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59139,01560,Lotus Prachuab,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59140,01566,PTT Wangmanao DT,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59141,01579,KFC Mall 6 (S),Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59142,01581,T-square,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59143,01583,Lotus  Thayang,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59144,01634,Plearnary Mall,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59145,01638,Big C Samutsongkhram,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59146,01642,PTT Hua Hin,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59147,01643,Lotus Samutsongkhram,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59148,01652,Pure Place Ratchapruek,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59149,01665,Paseo Kanchanapisek,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59150,01686,The One Bangyai,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59151,01707,FSDT PTT Cha-am Nampu,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59152,01727,Donmuang Airport,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59153,02219,Imperial World Ladprao,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59154,02222,Major Cineplex Pinklao,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59155,WESTC,Westcoast,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59156,83007,Lotus Wang Nam Yen,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59157,DPTHO,Department - Head Office,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59158,90001,Executive,Y,31-Oct-17,31-Oct-17
58005,STORE RD CLOUD,59159,90002,Finance and Accounting,Y,31-Oct-17,31-Oct-17
