PRC_BU,PO_HEADER_ID,PRC_BU_ID,REQ_BU,REQ_BU_ID,SOLDTO_LE,PO_LINE_ID,SOLDTO_LE_ID,BILLTO_BU,BILLTO_BU_ID,SEGMENT1,DOCUMENT_STATUS,BUYER,CREATION_DATE,AGENT_ID,TYPE_LOOKUP_CODE,LAST_UPDATED_BY,SHIP_TO_LOCATION_ID,BILL_TO_LOCATION_ID,CURRENCY_CODE,REVISION_NUM,REVISED_DATE,APPROVED_FLAG,APPROVED_DATE,ATTRIBUTE_CATEGORY,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,VENDOR_CONTACT_ID,SUPPLIER_NOTIF_METHOD,EMAIL_ADDRESS,SUPP_NAME,VENDOR_SITE,PAYMENT_TERM,LINE_TYPE_ID,LINE_STATUS,LINE_NUM,CATEGORY_NM,ITEM_ID,ITEM_DESCRIPTION,UOM_CODE,QUANTITY,UNIT_PRICE,VENDOR_ID,VENDOR_SITE_ID,REQUISITION_HEADER_ID,REQUISITION_LINE_ID,ATTRIBUTE_CATEGORY_L,ATTRIBUTE1_L,ATTRIBUTE2_L,ATTRIBUTE3_L,TAX_CODE,TAX_AMOUNT,ACC_SEGMENT1,ACC_SEGMENT2,ACC_SEGMENT3,ACC_SEGMENT4,ACC_SEGMENT5,ACC_SEGMENT6,COUNT_AP_INVOICE,PO_HEADER_ID,PO_LINE_ID,DESTINATION_TYPE,DELIVER_TO_LOC,PRODUCT_TYPE,ASSESSABLE_VALUE,DELIVER_TO_LOC_LINFOX
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",5001,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",5001,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,217000092,CLOSED,WWP-PROCUREMENT,"20171015 034835",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,0,,Y,20171015,,,,,,,300000001045059,NONE,,"ICE Consulting",ABC,"30 Days",1,CLOSED,1,FG,300000001604069,NUGGET,CTN,500,140,300000000943255,300000001045007,,,,,,,THIV07,4900,11,00000,117101,000000,00,0000,0,5001,5001,INVENTORY,Headquarters,GOODS,70000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",5003,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",5003,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,217000096,CLOSED,WWP-PROCUREMENT,"20171015 063707",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,0,,Y,20171015,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",6,CLOSED,1,FA,,"Project New Store #2",,,,300000000943255,300000001045007,,,,,,,THIV07,49000,11,00000,118140,000000,00,0000,1,5003,5003,EXPENSE,Headquarters,SERVICES,700000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001656251,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001656253,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,217000105,INCOMPLETE,WWP-PROCUREMENT,"20171026 070248",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,,,,,PO_SOURCE,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,EX,,test,PCS,1,2000,300000000943255,300000001045007,,,,,,,,0,11,01202,514120,PJ0001,00,0000,0,300000001656251,300000001656253,EXPENSE,Headquarters,GOODS,2000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",10001,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",10001,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000021,"PENDING APPROVAL",WWP-PROCUREMENT,"20171106 063450",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,,,,,PO_SOURCE,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,INCOMPLETE,1,FA,,FA,PCS,1,5000000,300000000943255,300000001045007,,,,,,,,0,11,00000,513119,000000,00,0000,0,10001,10001,EXPENSE,Headquarters,GOODS,5000000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",10002,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001750325,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000022,CLOSED,WWP-PROCUREMENT,"20171106 063957",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,0,,Y,20171106,PO_SOURCE,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,CLOSED,1,RM,,RM,PCS,1,500,300000000943255,300000001045007,,,,,,,,0,11,00000,513119,000000,00,0000,0,10002,300000001750325,EXPENSE,Headquarters,GOODS,500,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001822858,300000000944230,,,,300000001822910,,,,100000004,OPEN,thanarat@rdthailand.com,"20171108 024440",300000001721924,BLANKET,thanarat@rdthailand.com,,,THB,0,,Y,20171108,PO_SOURCE,LINFOX,00001,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,OPEN,1,FA,300000001619857,"Fixed Asset Center",BOT,,210,300000000943255,300000001045007,,,,,,,,,,,,,,,0,,,,,,,
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001822954,300000000944230,,,,300000001822958,,,,100000012,OPEN,hanchai@rdthailand.com,"20171108 031101",300000001721788,BLANKET,hanchai@rdthailand.com,,,THB,0,,Y,20171108,PO_SOURCE,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,OPEN,1,RM,300000001622008,"PEPSI PET 550ML",PCS,,100,300000000943255,300000001045007,,,,,,,,,,,,,,,0,,,,,,,
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001829802,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001829810,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000051,REJECTED,hanchai@rdthailand.com,"20171109 033152",300000001721788,STANDARD,hanchai@rdthailand.com,300000000949617,300000000949617,THB,,,,,PO_SOURCE,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,REJECTED,1,FA,300000001619857,"LH.Construction Work",BOT,10,210,300000000943255,300000001045007,,,,,,,,0,11,00000,118140,000000,00,0000,0,300000001829802,300000001829810,EXPENSE,Headquarters,SERVICES,2100,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001045791,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001045804,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,217000005,INCOMPLETE,WWP-PROCUREMENT,"20171002 085403",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,,,,,PO_SOURCE,,,,,,300000001045059,NONE,,"ICE Consulting",ABC,,1,,1,EQ,,"Agreement Category EQ",EA,1,1,300000000943255,300000001045007,,,,,,,,0,11,00000,118140,000000,00,0000,0,300000001045791,300000001045804,EXPENSE,Headquarters,GOODS,1,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001585587,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001585589,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,217000031,"PENDING APPROVAL",WWP-PROCUREMENT,"20171008 054626",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,,,,,,,,,,,300000001045059,NONE,,"ICE Consulting",ABC,Immediate,1,INCOMPLETE,1,FA,,Wall,PCS,1,2500000,300000000943255,300000001045007,,,,,,,,0,11,00000,513122,000000,00,0000,0,300000001585587,300000001585589,EXPENSE,Headquarters,GOODS,2500000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001585587,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001585592,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,217000031,"PENDING APPROVAL",WWP-PROCUREMENT,"20171008 054626",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,,,,,,,,,,,300000001045059,NONE,,"ICE Consulting",ABC,Immediate,1,INCOMPLETE,2,FA,,Floor,PCS,1,4000000,300000000943255,300000001045007,,,,,,,,0,11,00000,513122,000000,00,0000,0,300000001585587,300000001585592,EXPENSE,Headquarters,GOODS,4000000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001585587,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001585596,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,217000031,"PENDING APPROVAL",WWP-PROCUREMENT,"20171008 054626",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,,,,,,,,,,,300000001045059,NONE,,"ICE Consulting",ABC,Immediate,1,INCOMPLETE,3,FA,,"Other Equipment",PCS,1,3500000,300000000943255,300000001045007,,,,,,,,0,11,00000,513122,000000,00,0000,0,300000001585587,300000001585596,EXPENSE,Headquarters,GOODS,3500000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001585587,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001585599,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,217000031,"PENDING APPROVAL",WWP-PROCUREMENT,"20171008 054626",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,,,,,,,,,,,300000001045059,NONE,,"ICE Consulting",ABC,Immediate,1,INCOMPLETE,4,FA,,"Counter Build-In",PCS,1,500000,300000000943255,300000001045007,,,,,,,,0,11,00000,513122,000000,00,0000,0,300000001585587,300000001585599,EXPENSE,Headquarters,GOODS,500000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001591575,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001591577,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,217000038,"PENDING APPROVAL",WWP-PROCUREMENT,"20171008 070816",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,,,,,,,,,,,300000001045059,NONE,,"ICE Consulting",ABC,Immediate,1,,1,FG,,FG,PCS,1,15000000,300000000943255,300000001045007,,,,,,,,0,11,00000,513122,000000,00,0000,0,300000001591575,300000001591577,EXPENSE,Headquarters,GOODS,15000000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001591624,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001591626,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,217000040,CLOSED,WWP-PROCUREMENT,"20171008 073816",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,0,,Y,20171008,,,,,,,300000001045059,NONE,,"ICE Consulting",ABC,Immediate,1,CLOSED,1,SP,,SP,PCS,1,450000,300000000943255,300000001045007,,,,,,,,0,11,00000,513122,000000,00,0000,0,300000001591624,300000001591626,EXPENSE,Headquarters,GOODS,450000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001591772,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001591774,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,217000048,"PENDING APPROVAL",WWP-PROCUREMENT,"20171008 085736",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,,,,,,,,,,,300000001045059,NONE,,"ICE Consulting",ABC,Immediate,1,,1,FG,,FG,PCS,1,20000,300000000943255,300000001045007,,,,,,,,0,11,00000,513122,000000,00,0000,0,300000001591772,300000001591774,EXPENSE,Headquarters,GOODS,20000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001591911,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001591913,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,217000053,REJECTED,WWP-PROCUREMENT,"20171008 092918",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,,,,,,,,,,,300000001045059,NONE,,"ICE Consulting",ABC,Immediate,1,REJECTED,1,FG,,FG,PCS,1,30000,300000000943255,300000001045007,,,,,,,,0,11,00000,513122,000000,00,0000,0,300000001591911,300000001591913,EXPENSE,Headquarters,GOODS,30000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001604030,300000000944230,,,,300000001604034,,,,9,OPEN,WWP-PROCUREMENT,"20171010 022522",300000001043097,BLANKET,WWP-PROCUREMENT,,,THB,0,,Y,20171010,,,,,,,300000001045059,NONE,,"ICE Consulting",ABC,Immediate,1,OPEN,1,FG,300000001601291,CHICKEN,PCS,,500,300000000943255,300000001045007,,,,,,,,,,,,,,,0,,,,,,,
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001673016,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001673243,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000009,INCOMPLETE,WWP-PROCUREMENT,"20171031 112814",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,,,,,PO_SOURCE,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,6,SP,,SP,PCS,1,1,300000000943255,300000001045007,,,,,,,,0,11,00000,513122,000000,00,0000,0,300000001673016,300000001673243,EXPENSE,Headquarters,GOODS,1,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001825026,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001825029,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000029,CLOSED,FUSION_APPS_PRC_SOA_APPID,"20171108 042313",300000001043097,STANDARD,WWP-PROCUREMENT,300000000949617,300000000949617,THB,0,,Y,20171108,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,CLOSED,1,FG,300000001604069,NUGGET,PCS,10,1000,300000000943255,300000001045007,300000001824098,300000001824099,,,,,,0,11,00000,118140,000000,00,0000,0,300000001825026,300000001825029,EXPENSE,Headquarters,GOODS,10000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001653898,300000000944230,,,,300000001673509,,,,100000000,OPEN,WWP-PROCUREMENT,"20171025 105116",300000001043097,BLANKET,WWP-PROCUREMENT,,,THB,0,,Y,20171122,PO_SOURCE,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,OPEN,1,RM,300000001630252,Bun,PCS,,15,300000000943255,300000001045007,,,,,,,,,,,,,,,0,,,,,,,
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001829639,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001829641,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000047,CLOSED,WWP-PROCUREMENT,"20171109 030643",300000001043097,STANDARD,mayuri@rdthailand.com,300000000949617,300000000949617,THB,0,,Y,20171109,PO_SOURCE,CEDAR-NPJC,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,CLOSED,1,FA,300000001619857,WATERHEATER,BOT,1,24000,300000000943255,300000001045007,,,,,,,I-G-VAT,1680,11,01202,118140,000000,00,0000,1,300000001829639,300000001829641,EXPENSE,"LFX Warehouse",SERVICES,24000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001829639,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001829748,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000047,CLOSED,WWP-PROCUREMENT,"20171109 030643",300000001043097,STANDARD,mayuri@rdthailand.com,300000000949617,300000000949617,THB,0,,Y,20171109,PO_SOURCE,CEDAR-NPJC,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,CLOSED,2,FA,300000001619857,HOTWATERDISPENSER,BOT,1,6785,300000000943255,300000001045007,,,,,,,I-G-VAT,474.95,11,01202,118140,000000,00,0000,1,300000001829639,300000001829748,EXPENSE,"LFX Warehouse",SERVICES,6785,66003
